ISBN10,ISBN13,Title,Author,Cover,Publisher,Pages,,
155166285X,9781551662855,If Looks Could Kill,Heather Graham Pozzessere,http://www.openisbn.com/cover/155166285X_72.jpg,Mira,480,,
373072937,9780373072934,Borrowed Angel (Silhouette Intimate Moments),Heather Graham Pozzessere,http://www.openisbn.com/cover/0373072937_72.jpg,Silhouette,0,,
373259646,9780373259649,Tempted In Texas (Single In The City) (Harlequin Temptation),Heather Macallister,http://www.openisbn.com/cover/0373259646_72.jpg,Harlequin,224,,
1566633370,9781566633376,The Burden Of Bad Ideas: How Modern Intellectuals Misshape Our Society,Heather MacDonald,http://www.openisbn.com/cover/1566633370_72.jpg,Ivan R Dee,255,,
2020336480,9782020336482,Les Fous De Bassan,Hebert,http://www.openisbn.com/cover/2020336480_72.jpg,Seuil,248,,
2020067447,9782020067447,Les Fous De Bassan,Hebert,http://www.openisbn.com/cover/2020067447_72.jpg,Editions Du Seuil,249,,
3791535560,9783791535562,Heimatlos,Hector Malot,http://www.openisbn.com/cover/3791535560_72.jpg,Dressler Verlag,464,,
345255216,9780345255211,The Russians,Hedrick Smith,http://www.openisbn.com/cover/0345255216_72.jpg,Ballantine Books,639,,
689823215,9780689823213,Roanoke: The Lost Colony--An Unsolved Mystery From History,Heidi E Y Stemple,,,,,
399146229,9780399146220,The Mineral Palace,Heidi Julavits,http://www.openisbn.com/cover/0399146229_72.jpg,Putnam Adult,326,,
694013226,9780694013227,What To Expect When You Use The Potty (What To Expect Kids),Heidi Murkoff,,,,,
761121323,9780761121329,What To Expect When You're Expecting,Heidi Murkoff,,,,,
3421056056,9783421056054,Rosa: Roman,Heike Geibler,http://www.openisbn.com/cover/3421056056_72.jpg,Deutsche Verlags-Anstalt,216,,
781805899,9780781805896,Beginners Welsh (Beginner's),Heini Gruffudd,http://www.openisbn.com/cover/0781805899_72.jpg,Hippocrene Books,210,,
342310001X,9783423100014,Fursorgliche Belagerung: Roman,Heinrich Boll,http://www.openisbn.com/cover/342310001X_72.jpg,Deutscher Taschenbuch Verlag,368,,
380003333,9780380003334,The Clown,Heinrich Boll,,,,,
3423011505,9783423011501,Die Verlorene Ehre Der Katharina Blum: Oder: Wie Gewalt Entstehen Und Wohin Sie Fuhren Kann Erzahlung,Heinrich Boll,http://www.openisbn.com/cover/3423011505_72.jpg,Deutscher Taschenbuch Verlag,160,,
70064261,9780070064263,Absent Without Leave: Two Novellas,Heinrich Boll,http://www.openisbn.com/cover/0070064261_72.jpg,McGraw-Hill,148,,
3458324232,9783458324232,Deutschland. Ein Wintermarchen (insel Taschenbuch),Heinrich Heine,http://www.openisbn.com/cover/3458324232_72.jpg,Insel Verlag,128,,
3423002565,9783423002561,Der Untertan.,Heinrich Mann,http://www.openisbn.com/cover/3423002565_72.jpg,DTV Deutscher Taschenbuch,368,,
3596259347,9783596259342,Professor Unrat Oder Das Ende Eines Tyrannen. Roman. (Studienausgabe In Einzelbanden).,Heinrich Mann,http://www.openisbn.com/cover/3596259347_72.jpg,Fischer Taschenbuch Verlag,320,,
3499100355,9783499100352,Professor Unrat,Heinrich Mann,http://www.openisbn.com/cover/3499100355_72.jpg,Rororo,240,,
3150000912,9783150000915,Der Zerbrochne Krug,Heinrich Von Kleist,,,,,
3404102800,9783404102808,Spiel Der Herzen. Roman.,Heinz G Konsalik,http://www.openisbn.com/cover/3404102800_72.jpg,Bastei Lubbe,0,,
3492101658,9783492101653,Geistes Gegenwart. Die Wiederkehr Des Heiligen Geistes.,Heinz Zahrnt,http://www.openisbn.com/cover/3492101658_72.jpg,Piper,84,,
670894508,9780670894505,Cause Celeb,Helen Fielding,http://www.openisbn.com/cover/0670894508_72.jpg,Viking,342,,
312532253,9780312532253,The Michaelmas Tree,Helen Ashfield,http://www.openisbn.com/cover/0312532253_72.jpg,St Martins Pr,176,,
962054364,9780962054365,Beads And Threads: A New Technique For Fiber Jewelry,Helen Banes,,,,,
397300069,9780397300068,The Story Of Little Black Sambo,Helen Bannerman,,,,,
60406046,9780060406042,The Developing Child,Helen Bee,http://www.openisbn.com/cover/0060406046_72.jpg,Longman Higher Education,646,,
373121873,9780373121878,The Marriage Arrangement,Helen Bianchin,http://www.openisbn.com/cover/0373121873_72.jpg,Harlequin,192,,
373123108,9780373123100,Sleeping Partners (Nine To Five),Helen Brooks,http://www.openisbn.com/cover/0373123108_72.jpg,Harlequin,192,,
373123523,9780373123520,The Parisian Playboy In Love With Her Boss,Helen Brooks,http://www.openisbn.com/cover/0373123523_72.jpg,Harlequin,192,,
449150011,9780449150016,Dead Duck (Sam And Hollis Mystery),Helen Chappell,http://www.openisbn.com/cover/0449150011_72.jpg,Fawcett,10,,
1883991145,9781883991142,Song Of Survival: Women Interned,Helen Colijn,http://www.openisbn.com/cover/1883991145_72.jpg,White Cloud Press,216,,
316197475,9780316197472,Your Blue-Eyed Boy: A Novel,Helen Dunmore,http://www.openisbn.com/cover/0316197475_72.jpg,Back Bay Books,288,,
068486441X,9780684864419,Eating The Cheshire Cat: A Novel,Helen Ellis,http://www.openisbn.com/cover/068486441X_72.jpg,Scribner,288,,
140112847,9780140112849,Children Of The Holocaust: Conversations With Sons And Daughters Of Survivors,Helen Epstein,http://www.openisbn.com/cover/0140112847_72.jpg,Penguin (Non-Classics),352,,
088138013X,9780881380132,Mr. Death And The Redheaded Woman (A Star and Elephant Book),Helen Eustis,http://www.openisbn.com/cover/088138013X_72.jpg,Aladdin Paperbacks,36,,
1861870612,9781861870612,Words On Strength And Perserverance (Helen Exley Giftbook),Helen Exley,http://www.openisbn.com/cover/1861870612_72.jpg,Helen Exley Giftbooks,80,,
330332775,9780330332774,Bridget Jones's Diary,Helen Fielding,http://www.openisbn.com/cover/0330332775_72.jpg,Picador,320,,
670892963,9780670892969,Bridget Jones : The Edge Of Reason,Helen Fielding,http://www.openisbn.com/cover/0670892963_72.jpg,Viking Adult,352,,
140298479,9780140298475,Bridget Jones: The Edge Of Reason,Helen Fielding,http://www.openisbn.com/cover/0140298479_72.jpg,Penguin (Non-Classics),352,,
344244392X,9783442443925,Schokolade Zum Fruhstuck. Das Tagebuch Der Bridget Jones,Helen Fielding,,,,,
014028009X,9780140280098,Bridget Jones's Diary,Helen Fielding,http://www.openisbn.com/cover/014028009X_72.jpg,Penguin (Non-Classics),288,,
330375253,9780330375252,Bridget Jones's Diary,Helen Fielding,http://www.openisbn.com/cover/0330375253_72.jpg,Picador,300,,
670033332,9780670033331,Olivia Joules And The Overactive Imagination,Helen Fielding,http://www.openisbn.com/cover/0670033332_72.jpg,Viking Adult,305,,
141000198,9780141000190,Bridget Jones's Diary,Helen Fielding,http://www.openisbn.com/cover/0141000198_72.jpg,Penguin (Non-Classics),288,,
142000221,9780142000229,Cause Celeb,Helen Fielding,http://www.openisbn.com/cover/0142000221_72.jpg,Penguin (Non-Classics),352,,
670880728,9780670880720,Bridget Jones's Diary,Helen Fielding,http://www.openisbn.com/cover/0670880728_72.jpg,Viking Adult,288,,
385333706,9780385333702,After Long Silence,Helen Fremont,http://www.openisbn.com/cover/0385333706_72.jpg,Delta,368,,
312636490,9780312636494,The Premature Baby Book: A Parents Guide To Coping And Caring In The First Years,Helen Harrison,,,,,
868246778,9780868246772,Passing Remarks,Helen Hodgman,http://www.openisbn.com/cover/0868246778_72.jpg,Anchor,196,,
345417739,9780345417732,Passing Remarks,Helen Hodgman,http://www.openisbn.com/cover/0345417739_72.jpg,Ballantine Books,215,,
425077047,9780425077047,...And Ladies Of The Club,Helen Hooven Santmyer,http://www.openisbn.com/cover/0425077047_72.jpg,Berkley Books,1433,,
941483096,9780941483094,Last September,Helen Hull,http://www.openisbn.com/cover/0941483096_72.jpg,Naiad Pr,208,,
3442728363,9783442728367,Die Abbildung,Helen Humphreys,,,,,
805066667,9780805066661,Afterimage,Helen Humphreys,http://www.openisbn.com/cover/0805066667_72.jpg,Metropolitan Books,240,,
451522087,9780451522085,Ramona (Signet Classics),Helen Hunt Jackson,,,,,
439319137,9780439319133,To Love This Life: Quotations From Helen Keller,Helen Keller,http://www.openisbn.com/cover/0439319137_72.jpg,Scholastic Paperbacks,144,,
893753688,9780893753689,The Story Of My Life,Helen Keller,http://www.openisbn.com/cover/0893753688_72.jpg,Troll Communications,152,,
553213873,9780553213874,The Story Of My Life (Bantam Classic),Helen Keller,http://www.openisbn.com/cover/0553213873_72.jpg,Bantam Classics,240,,
395562333,9780395562338,Tacky The Penguin,Helen Lester,,,,,
449232859,9780449232859,North From Rome,Helen Macinnes,http://www.openisbn.com/cover/0449232859_72.jpg,Fawcett,0,,
736603964,9780736603966,Snare Of The Hunter,Helen MacInnes,http://www.openisbn.com/cover/0736603964_72.jpg,Books On Tape,,,
449207269,9780449207260,Ride A Pale Horse,Helen MacInnes,http://www.openisbn.com/cover/0449207269_72.jpg,Fawcett,369,,
679751319,9780679751311,Dead Man Walking: An Eyewitness Account Of The Death Penalty In The United States,Helen Prejean,http://www.openisbn.com/cover/0679751319_72.jpg,Vintage,288,,
778320413,9780778320418,While Others Sleep (Mira),Helen R Myers,http://www.openisbn.com/cover/0778320413_72.jpg,Mira,384,,
1551668785,9781551668789,Final Stand,Helen R Myers,http://www.openisbn.com/cover/1551668785_72.jpg,Mira,384,,
1551665042,9781551665047,More Than You Know,Helen R Myers,http://www.openisbn.com/cover/1551665042_72.jpg,Mira Books,0,,
800705246,9780800705244,Someone Cares,Helen Steiner Rice,http://www.openisbn.com/cover/0800705246_72.jpg,Fleming H Revell Co,128,,
800717147,9780800717148,A Book Of Blessings,Helen Steiner Rice,,,,,
445044454,9780445044456,Sisters And Strangers,Helen Van Slyke,http://www.openisbn.com/cover/0445044454_72.jpg,Fawcett Popular Library,416,,
816621144,9780816621149,Manna: For The Mandelstams For The Mandelas (Exxon Lecture Series),Helene Cixous,http://www.openisbn.com/cover/0816621144_72.jpg,Univ Of Minnesota Press,358,,
803263430,9780803263437,The Book Of Promethea (European Women Writers),Helene Cixous,,,,,
140089365,9780140089363,Q's Legacy,Helene Hanff,http://www.openisbn.com/cover/0140089365_72.jpg,Penguin (Non-Classics),177,,
3404604989,9783404604982,Die Geheime Botschaft Unserer Speisen,Helene Karmasin,http://www.openisbn.com/cover/3404604989_72.jpg,Bastei Lubbe,0,,
890877564,9780890877562,Totally Muffins Cookbook (Totally Cookbooks),Helene Siegel,,,,,
340649763,9780340649763,Dancing At The Victory Cafe,Helene Wiggin,http://www.openisbn.com/cover/0340649763_72.jpg,Sceptre,208,,
3548600867,9783548600864,Die Totenwascherin: Roman,Helga Hegewisch,http://www.openisbn.com/cover/3548600867_72.jpg,List Taschenbuch,398,,
878570950,9780878570959,The City People's Book Of Raising Food,Helga Olkowski,http://www.openisbn.com/cover/0878570950_72.jpg,Rodale Press,228,,
802714358,9780802714350,Let Me Go,Helga Schneider,,,,,
1877251038,9781877251030,Strawberries With The Fuhrer: A Journey From The Third Reich To New Zealand,Helga Tiscenko,http://www.openisbn.com/cover/1877251038_72.jpg,Shoal Bay Press,174,,
3462025376,9783462025378,Der Morder Mit Der Strumpfhose,Helge Schneider,http://www.openisbn.com/cover/3462025376_72.jpg,Kiepenheuer and Witsch,0,,
2266041517,9782266041515,LE CHEVAL D'ORGUEIL. Memoires D'un Breton Du Pays Bigouden,Helias,http://www.openisbn.com/cover/2266041517_72.jpg,Pocket,625,,
3499262967,9783499262968,Die Teebarone,Hella S Haasse,http://www.openisbn.com/cover/3499262967_72.jpg,Wunderlich,0,,
089733356X,9780897333566,In A Dark Wood Wandering: A Novel Of The Middle Ages,Hella S Haasse,http://www.openisbn.com/cover/089733356X_72.jpg,Academy Chicago Publishers,594,,
930031091,9780930031091,Automotive History Of Lucky Ke,Heller,http://www.openisbn.com/cover/0930031091_72.jpg,Chelsea Green Publishing Co,256,,
3423203668,9783423203661,Die Funfte Frau: Roman,Henning Mankell,,,,,
3423204206,9783423204200,Die Falsche Fahrte: Roman,Henning Mankell,,,,,
3423205202,9783423205207,Mittsommermord: Roman,Henning Mankell,,,,,
3423202947,9783423202947,Hunde Von Riga: Roman,Henning Mankell,,,,,
3423202327,9783423202329,Morder Ohne Gesicht: Roman,Henning Mankell,,,,,
3423201509,9783423201506,Die Weibe Lowin,Henning Mankell,,,,,
186046808X,9781860468087,Faceless Killers (A Kurt Wallander Mystery),Henning Mankell,http://www.openisbn.com/cover/186046808X_72.jpg,Harvill Pr,279,,
385473079,9780385473071,The Return Of The Prodigal Son: A Story Of Homecoming,Henri J M Nouwen,http://www.openisbn.com/cover/0385473079_72.jpg,Image Books / Doubleday Publishing Group,151,,
087243169X,9780872431690,Henri Nouwen (The Modern Spirituality Series),Henri J M Nouwen,http://www.openisbn.com/cover/087243169X_72.jpg,Templegate Pub,0,,
824519671,9780824519674,Here And Now: Living In The Spirit,Henri J M Nouwen,http://www.openisbn.com/cover/0824519671_72.jpg,The Crossroad Publishing Company,232,,
1842124196,9781842124192,Ivan The Terrible,Henri Troyat,http://www.openisbn.com/cover/1842124196_72.jpg,Phoenix Press,288,,
2070377199,9782070377190,L'oeuvre De Chair,Henri Vincenot,http://www.openisbn.com/cover/2070377199_72.jpg,Gallimard,372,,
1857141296,9781857141290,Dinosaur Roar! (Ragged Bears Board Books),Henrietta Stickland,http://www.openisbn.com/cover/1857141296_72.jpg,Ragged Bears Ltd,22,,
590333194,9780590333191,Simon's Book,Henrik Drescher,http://www.openisbn.com/cover/0590333194_72.jpg,Scholastic,0,,
451524063,9780451524065,Four Major Plays: Volume 1: A Doll House The Wild Duck Hedda Gabler The Master Builder (Signet Classics),Henrik Ibsen,,,,,
486270629,9780486270623,A Doll's House (Dover Thrift Editions),Henrik Ibsen,http://www.openisbn.com/cover/0486270629_72.jpg,Dover Publications,72,,
894803220,9780894803222,Golfing,Henry Beard,,,,,
805417761,9780805417760,Experiencing God Day-By-Day: A Devotional,Henry Blackaby,,,,,
055321246X,9780553212464,Walden And Other Writings,Henry David Thoreau,http://www.openisbn.com/cover/055321246X_72.jpg,Bantam Classics,464,,
140390448,9780140390445,Walden And Civil Disobedience (Penguin American Library),Henry David Thoreau,,,,,
679735747,9780679735748,Walden,Henry David Thoreau,,,,,
192829823,9780192829825,Walden (Oxford World's Classics),Henry David Thoreau,,,,,
486275639,9780486275635,Civil Disobedience And Other Essays (Dover Thrift Editions),Henry David Thoreau,http://www.openisbn.com/cover/0486275639_72.jpg,Dover Publications,90,,
2264024976,9782264024978,Desobeir,Henry David Thoreau,,,,,
140430091,9780140430097,The History Of Tom Jones (Penguin Classics),Henry Fielding,,,,,
1888992042,9781888992045,Where We Got The Bible: Our Debt To The Catholic Church,Henry Graham,http://www.openisbn.com/cover/1888992042_72.jpg,Catholic Answers,170,,
451523318,9780451523310,The Turn Of The Screw And Other Short Novels (Signet Classics),Henry James,http://www.openisbn.com/cover/0451523318_72.jpg,Signet Classics,0,,
192835181,9780192835185,Washington Square (Oxford World's Classics),Henry James,,,,,
140621873,9780140621877,American (Penguin Popular Classics),Henry James,http://www.openisbn.com/cover/0140621873_72.jpg,Penguin Popular Classics,336,,
1853265535,9781853265532,Washington Square (Classics Library (NTC)),Henry James,http://www.openisbn.com/cover/1853265535_72.jpg,Wordsworth Editions Ltd,162,,
486266842,9780486266848,The Turn Of The Screw (Dover Thrift Editions),Henry James,http://www.openisbn.com/cover/0486266842_72.jpg,The Modern Library,96,,
60955716,9780060955717,Washington Square,Henry James,http://www.openisbn.com/cover/0060955716_72.jpg,Harper,288,,
140432620,9780140432626,Daisy Miller (Penguin Classics),Henry James,,,,,
140432264,9780140432268,Washington Square (Penguin Classics),Henry James,,,,,
553210599,9780553210590,The Turn Of The Screw And Other Short Fiction (Bantam Classics),Henry James,http://www.openisbn.com/cover/0553210599_72.jpg,Bantam Classics,560,,
460876171,9780460876179,Wings Of The Dove (Everyman Paperback Classics),Henry James,,,,,
375761225,9780375761225,Washington Square (Modern Library Classics),Henry James,,,,,
811203220,9780811203227,Stand Still Like The Hummingbird,Henry Miller,http://www.openisbn.com/cover/0811203220_72.jpg,New Directions,196,,
811201090,9780811201094,The Colossus Of Maroussi,Henry Miller,http://www.openisbn.com/cover/0811201090_72.jpg,New Directions,244,,
3499141639,9783499141638,Das Lacheln Am Fube Der Leiter,Henry Miller,http://www.openisbn.com/cover/3499141639_72.jpg,Rororo,80,,
802131786,9780802131782,Tropic Of Cancer,Henry Miller,http://www.openisbn.com/cover/0802131786_72.jpg,Grove Press,318,,
679734163,9780679734161,To Engineer Is Human: The Role Of Failure In Successful Design,Henry Petroski,http://www.openisbn.com/cover/0679734163_72.jpg,Vintage,272,,
684865491,9780684865492,Remembrance Day,Henry Porter,http://www.openisbn.com/cover/0684865491_72.jpg,Simon and Schuster,368,,
375750002,9780375750007,The Portable Henry Rollins,Henry Rollins,http://www.openisbn.com/cover/0375750002_72.jpg,Villard,320,,
297778536,9780297778530,Further Letters,Henry Root,http://www.openisbn.com/cover/0297778536_72.jpg,Littlehampton Book Services Ltd,160,,
813517508,9780813517506,Cruz Chronicles (Rutgers Press Fiction),Henry Roth,http://www.openisbn.com/cover/0813517508_72.jpg,Rutgers University Press,184,,
374522928,9780374522926,Call It Sleep: A Novel,Henry Roth,,,,,
385054483,9780385054485,100 Great Operas And Their Stories: Act-By-Act Synopses,Henry W Simon,http://www.openisbn.com/cover/0385054483_72.jpg,Anchor,554,,
960809600,9780960809608,Peace Agitator: Story Of A. J. Muste,Hentoff,http://www.openisbn.com/cover/0960809600_72.jpg,A J Muste Memorial Inst,0,,
3596144434,9783596144433,Der Gemietete Mann: Roman,Hera Lind,http://www.openisbn.com/cover/3596144434_72.jpg,Fischer Taschenbuch Verlag,448,,
3596129389,9783596129386,Die Zauberfrau: Roman,Hera Lind,http://www.openisbn.com/cover/3596129389_72.jpg,Fischer Taschenbuch Verlag,528,,
3596122279,9783596122271,Das Superweib,Hera Lind,http://www.openisbn.com/cover/3596122279_72.jpg,Fischer (Tb.),,,
1587410133,9781587410130,The Hazards Of Being Male: Surviving The Myth Of Masculine Privilege,Herb Goldberg,http://www.openisbn.com/cover/1587410133_72.jpg,Wellness Institute,316,,
553227386,9780553227383,The Edgar Cayce Primer,Herbert B Puryear,,,,,
440154138,9780440154136,Don't Say Yes When You Want To Say No: Making Life Right When It Feels All Wrong,Herbert Fensterheim PhD,,,,,
